"time (s)","VT("/vhold") (V)"
2.152E-4,0.5779
2.153E-4,0.5780
2.155E-4,0.5781
2.16E-4,0.5783
2.16E-4,0.6332
2.16E-4,0.6332
2.16E-4,0.6332
2.16E-4,0.6332
2.161E-4,0.6332
2.161E-4,0.6332
2.162E-4,0.6332
2.164E-4,0.6332
2.167E-4,0.6332
2.17E-4,0.6332
2.17E-4,0.6332
2.17E-4,0.6333
2.171E-4,0.6333
2.171E-4,0.6333
2.171E-4,0.6333
2.172E-4,0.6333
2.174E-4,0.6333
2.177E-4,0.6335
2.18E-4,0.6336
2.18E-4,0.6786
2.18E-4,0.6786
2.18E-4,0.6786
2.18E-4,0.6786
2.181E-4,0.6786
2.181E-4,0.6786
2.182E-4,0.6786
2.184E-4,0.6786
2.187E-4,0.6786
2.19E-4,0.6786
2.19E-4,0.6786
2.19E-4,0.6786
2.191E-4,0.6786
2.191E-4,0.6786
2.191E-4,0.6786
2.192E-4,0.6787
2.194E-4,0.6787
2.197E-4,0.6788
2.2E-4,0.6789
2.2E-4,0.7133
2.2E-4,0.7133
2.2E-4,0.7133
2.201E-4,0.7133
2.201E-4,0.7133
2.201E-4,0.7133
2.202E-4,0.7133
2.205E-4,0.7133
2.207E-4,0.7133
2.21E-4,0.7133
2.21E-4,0.7133
2.21E-4,0.7133
2.211E-4,0.7133
2.211E-4,0.7133
2.211E-4,0.7133
2.212E-4,0.7133
2.214E-4,0.7134
2.217E-4,0.7134
2.22E-4,0.7135
2.22E-4,0.7367
2.22E-4,0.7367
2.221E-4,0.7367
2.221E-4,0.7367
2.221E-4,0.7367
2.222E-4,0.7367
2.223E-4,0.7367
2.227E-4,0.7367
2.23E-4,0.7367
2.23E-4,0.7367
2.23E-4,0.7367
2.231E-4,0.7367
2.231E-4,0.7367
2.232E-4,0.7367
2.233E-4,0.7367
2.236E-4,0.7368
2.24E-4,0.7368
2.24E-4,0.7485
2.24E-4,0.7485
2.241E-4,0.7485
2.241E-4,0.7485
2.241E-4,0.7485
2.242E-4,0.7485
2.244E-4,0.7485
2.247E-4,0.7485
2.25E-4,0.7485
2.25E-4,0.7485
2.25E-4,0.7485
2.251E-4,0.7485
2.251E-4,0.7485
2.252E-4,0.7485
2.255E-4,0.7485
2.257E-4,0.7485
2.260E-4,0.7485
2.260E-4,0.7485
2.260E-4,0.7485
2.261E-4,0.7485
2.262E-4,0.7485
2.263E-4,0.7485
2.266E-4,0.7485
2.27E-4,0.7485
2.27E-4,0.7485
2.27E-4,0.7485
2.271E-4,0.7485
2.271E-4,0.7485
2.272E-4,0.7485
2.273E-4,0.7485
2.277E-4,0.7485
2.280E-4,0.7484
2.280E-4,0.7367
2.280E-4,0.7367
2.281E-4,0.7367
2.281E-4,0.7367
2.281E-4,0.7367
2.282E-4,0.7367
2.284E-4,0.7367
2.287E-4,0.7367
2.29E-4,0.7367
2.29E-4,0.7367
2.29E-4,0.7367
2.291E-4,0.7367
2.291E-4,0.7367
2.292E-4,0.7367
2.293E-4,0.7367
2.295E-4,0.7366
2.298E-4,0.7366
2.300E-4,0.7366
2.300E-4,0.7133
2.300E-4,0.7133
2.301E-4,0.7133
2.301E-4,0.7133
2.301E-4,0.7133
2.302E-4,0.7133
2.303E-4,0.7133
2.307E-4,0.7133
2.31E-4,0.7133
2.31E-4,0.7133
2.31E-4,0.7133
2.311E-4,0.7133
2.311E-4,0.7133
2.311E-4,0.7133
2.312E-4,0.7133
2.314E-4,0.7132
2.317E-4,0.7131
2.32E-4,0.7130
2.32E-4,0.6786
2.32E-4,0.6786
2.32E-4,0.6786
2.321E-4,0.6786
2.321E-4,0.6786
2.321E-4,0.6786
2.322E-4,0.6786
2.325E-4,0.6786
2.327E-4,0.6786
2.33E-4,0.6786
2.33E-4,0.6786
2.33E-4,0.6786
2.331E-4,0.6786
2.331E-4,0.6786
2.331E-4,0.6786
2.332E-4,0.6786
2.334E-4,0.6785
2.337E-4,0.6784
2.34E-4,0.6783
2.34E-4,0.6332
2.34E-4,0.6332
2.34E-4,0.6332
2.34E-4,0.6332
2.341E-4,0.6332
2.341E-4,0.6332
2.342E-4,0.6332
2.344E-4,0.6332
2.347E-4,0.6332
2.35E-4,0.6332
2.35E-4,0.6332
2.35E-4,0.6332
2.351E-4,0.6332
2.351E-4,0.6332
2.351E-4,0.6332
2.352E-4,0.6332
2.353E-4,0.6332
2.356E-4,0.6331
2.36E-4,0.6328
2.36E-4,0.5779
2.36E-4,0.5779
2.36E-4,0.5779
2.36E-4,0.5779
2.361E-4,0.5779
2.361E-4,0.5779
2.362E-4,0.5779
2.364E-4,0.5779
2.367E-4,0.5779
2.37E-4,0.5779
2.37E-4,0.5779
2.37E-4,0.5779
2.37E-4,0.5779
2.371E-4,0.5779
2.371E-4,0.5779
2.372E-4,0.5778
2.373E-4,0.5778
2.375E-4,0.5777
2.378E-4,0.5776
2.38E-4,0.5774
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.38E-4,0.5134
2.381E-4,0.5134
2.381E-4,0.5134
2.381E-4,0.5134
2.382E-4,0.5134
2.384E-4,0.5134
2.387E-4,0.5134
2.39E-4,0.5134
2.39E-4,0.5134
2.39E-4,0.5134
2.39E-4,0.5134
2.391E-4,0.5134
2.391E-4,0.5134
2.391E-4,0.5134
2.393E-4,0.5133
2.395E-4,0.5132
2.397E-4,0.5131
2.4E-4,0.5129
2.4E-4,0.4408
2.4E-4,0.4408
2.4E-4,0.4408
2.4E-4,0.4408
2.401E-4,0.4408
2.401E-4,0.4408
2.402E-4,0.4408
2.403E-4,0.4408
2.406E-4,0.4408
2.41E-4,0.4408
2.41E-4,0.4408
2.41E-4,0.4408
2.41E-4,0.4408
2.411E-4,0.4408
2.411E-4,0.4408
2.411E-4,0.4408
2.412E-4,0.4407
2.415E-4,0.4406
2.417E-4,0.4405
2.42E-4,0.4403
2.42E-4,0.3613
2.42E-4,0.3613
2.42E-4,0.3613
2.42E-4,0.3613
2.421E-4,0.3613
2.421E-4,0.3613
2.422E-4,0.3613
2.423E-4,0.3613
2.426E-4,0.3613
2.43E-4,0.3613
2.43E-4,0.3613
2.43E-4,0.3613
2.43E-4,0.3613
2.431E-4,0.3613
2.431E-4,0.3613
2.431E-4,0.3613
2.432E-4,0.3612
2.434E-4,0.3611
2.437E-4,0.3609
2.44E-4,0.3607
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.44E-4,0.2761
2.441E-4,0.2761
2.441E-4,0.2761
2.442E-4,0.2761
2.443E-4,0.2761
2.446E-4,0.2761
2.45E-4,0.2761
2.45E-4,0.2761
2.45E-4,0.2761
2.45E-4,0.2761
2.451E-4,0.2761
2.451E-4,0.2761
2.451E-4,0.2760
2.452E-4,0.2760
2.454E-4,0.2759
2.457E-4,0.2757
2.46E-4,0.2754
2.46E-4,0.1865
2.46E-4,0.1865
2.46E-4,0.1865
2.46E-4,0.1865
2.461E-4,0.1865
2.461E-4,0.1865
2.462E-4,0.1865
2.463E-4,0.1865
2.466E-4,0.1865
2.47E-4,0.1865
2.47E-4,0.1865
2.47E-4,0.1865
2.47E-4,0.1865
2.471E-4,0.1865
2.471E-4,0.1865
2.471E-4,0.1865
2.472E-4,0.1864
2.474E-4,0.1863
2.477E-4,0.1861
2.48E-4,0.1858
2.48E-4,0.09401
2.48E-4,0.09401
2.48E-4,0.09401
2.48E-4,0.09401
2.481E-4,0.09401
2.481E-4,0.09401
2.482E-4,0.09401
2.483E-4,0.09401
2.486E-4,0.09401
2.49E-4,0.09401
2.49E-4,0.09400
2.49E-4,0.09400
2.49E-4,0.09399
2.491E-4,0.09399
2.491E-4,0.09397
2.491E-4,0.09395
2.492E-4,0.09390
2.494E-4,0.09378
2.497E-4,0.09356
2.5E-4,0.09331
2.5E-4,8.813E-6
2.5E-4,8.812E-6
2.5E-4,8.812E-6
2.5E-4,8.812E-6
2.501E-4,8.812E-6
2.501E-4,8.812E-6
2.502E-4,8.812E-6
2.503E-4,8.812E-6
2.506E-4,8.812E-6
2.510E-4,8.811E-6
2.510E-4,4.055E-6
2.510E-4,-1.029E-6
2.510E-4,-5.904E-6
2.510E-4,-7.607E-6
2.510E-4,-9.215E-6
2.511E-4,-1.083E-5
2.511E-4,-1.203E-5
2.511E-4,-1.341E-5
2.511E-4,-1.477E-5
2.511E-4,-1.749E-5
2.511E-4,-2.298E-5
2.511E-4,-3.412E-5
2.511E-4,-5.707E-5
2.512E-4,-1.056E-4
2.514E-4,-2.133E-4
2.518E-4,-4.709E-4
2.52E-4,-6.891E-4
2.52E-4,-0.09400
2.52E-4,-0.09400
2.52E-4,-0.09400
2.52E-4,-0.09400
2.521E-4,-0.09400
2.521E-4,-0.09400
2.522E-4,-0.09400
2.523E-4,-0.09400
2.526E-4,-0.09400
2.530E-4,-0.09400
2.530E-4,-0.09400
2.530E-4,-0.09400
2.530E-4,-0.09401
2.531E-4,-0.09402
2.531E-4,-0.09403
2.531E-4,-0.09405
2.532E-4,-0.09411
2.534E-4,-0.09422
2.537E-4,-0.09444
2.54E-4,-0.09468
2.54E-4,-0.1865
2.54E-4,-0.1865
2.54E-4,-0.1865
2.54E-4,-0.1865
2.541E-4,-0.1865
2.541E-4,-0.1865
2.542E-4,-0.1865
2.543E-4,-0.1865
2.546E-4,-0.1865
2.550E-4,-0.1865
2.550E-4,-0.1865
2.550E-4,-0.1865
2.550E-4,-0.1865
2.551E-4,-0.1865
2.551E-4,-0.1865
2.551E-4,-0.1866
2.552E-4,-0.1866
2.554E-4,-0.1867
2.557E-4,-0.1869
2.56E-4,-0.1872
2.56E-4,-0.2761
2.56E-4,-0.2761
2.56E-4,-0.2761
2.56E-4,-0.2761
2.561E-4,-0.2761
2.561E-4,-0.2761
2.562E-4,-0.2761
2.563E-4,-0.2761
2.566E-4,-0.2761
2.57E-4,-0.2761
2.57E-4,-0.2761
2.57E-4,-0.2761
2.57E-4,-0.2761
2.571E-4,-0.2761
2.571E-4,-0.2761
2.571E-4,-0.2761
2.572E-4,-0.2762
2.574E-4,-0.2763
2.577E-4,-0.2765
2.58E-4,-0.2767
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.58E-4,-0.3613
2.581E-4,-0.3613
2.581E-4,-0.3613
2.582E-4,-0.3613
2.583E-4,-0.3613
2.586E-4,-0.3613
2.59E-4,-0.3613
2.59E-4,-0.3613
2.59E-4,-0.3613
2.59E-4,-0.3613
2.591E-4,-0.3613
2.591E-4,-0.3613
2.591E-4,-0.3614
2.592E-4,-0.3614
2.594E-4,-0.3615
2.597E-4,-0.3617
2.6E-4,-0.3619
2.6E-4,-0.4408
2.6E-4,-0.4408
2.6E-4,-0.4408
2.6E-4,-0.4408
2.601E-4,-0.4408
2.601E-4,-0.4408
2.602E-4,-0.4408
2.603E-4,-0.4408
2.606E-4,-0.4408
2.61E-4,-0.4408
2.61E-4,-0.4408
2.61E-4,-0.4408
2.61E-4,-0.4408
2.611E-4,-0.4409
2.611E-4,-0.4409
2.611E-4,-0.4409
2.613E-4,-0.4409
2.615E-4,-0.4410
2.617E-4,-0.4412
2.62E-4,-0.4414
2.62E-4,-0.5134
2.62E-4,-0.5134
2.62E-4,-0.5134
2.62E-4,-0.5134
2.621E-4,-0.5134
2.621E-4,-0.5134
2.622E-4,-0.5134
2.623E-4,-0.5134
2.626E-4,-0.5134
2.63E-4,-0.5134
2.63E-4,-0.5134
2.63E-4,-0.5134
2.63E-4,-0.5134
2.631E-4,-0.5134
2.631E-4,-0.5134
2.631E-4,-0.5135
2.633E-4,-0.5135
2.635E-4,-0.5136
2.637E-4,-0.5137
2.64E-4,-0.5139
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.64E-4,-0.5779
2.641E-4,-0.5779
2.641E-4,-0.5779
2.641E-4,-0.5779
2.642E-4,-0.5779
2.644E-4,-0.5779
2.647E-4,-0.5779
2.65E-4,-0.5779
2.65E-4,-0.5779
2.65E-4,-0.5779
2.65E-4,-0.5779
2.651E-4,-0.5779
2.651E-4,-0.5779
2.652E-4,-0.5779
2.653E-4,-0.5780
2.655E-4,-0.5781
2.66E-4,-0.5783
2.66E-4,-0.6332
2.66E-4,-0.6332
2.66E-4,-0.6332
2.66E-4,-0.6332
2.661E-4,-0.6332
2.661E-4,-0.6332
2.662E-4,-0.6332
2.664E-4,-0.6332
2.667E-4,-0.6332
2.67E-4,-0.6332
2.67E-4,-0.6332
2.67E-4,-0.6333
2.671E-4,-0.6333
2.671E-4,-0.6333
2.671E-4,-0.6333
2.672E-4,-0.6333
2.674E-4,-0.6333
2.677E-4,-0.6335
2.68E-4,-0.6336
2.68E-4,-0.6786
2.68E-4,-0.6786
2.68E-4,-0.6786
2.68E-4,-0.6786
2.681E-4,-0.6786
2.681E-4,-0.6786
2.682E-4,-0.6786
2.684E-4,-0.6786
2.687E-4,-0.6786
2.69E-4,-0.6786
2.69E-4,-0.6786
2.69E-4,-0.6786
2.691E-4,-0.6786
2.691E-4,-0.6786
2.691E-4,-0.6786
2.692E-4,-0.6787
2.694E-4,-0.6787
2.697E-4,-0.6788
2.7E-4,-0.6789
2.7E-4,-0.7133
2.7E-4,-0.7133
2.7E-4,-0.7133
2.701E-4,-0.7133
2.701E-4,-0.7133
2.701E-4,-0.7133
2.702E-4,-0.7133
2.705E-4,-0.7133
2.707E-4,-0.7133
2.71E-4,-0.7133
2.71E-4,-0.7133
2.71E-4,-0.7133
2.711E-4,-0.7133
2.711E-4,-0.7133
2.711E-4,-0.7133
2.712E-4,-0.7133
2.714E-4,-0.7134
2.717E-4,-0.7134
2.72E-4,-0.7135
2.72E-4,-0.7367
2.72E-4,-0.7367
2.721E-4,-0.7367
2.721E-4,-0.7367
2.721E-4,-0.7367
2.722E-4,-0.7367
2.723E-4,-0.7367
2.727E-4,-0.7367
2.73E-4,-0.7367
2.73E-4,-0.7367
2.73E-4,-0.7367
2.731E-4,-0.7367
2.731E-4,-0.7367
2.732E-4,-0.7367
2.733E-4,-0.7367
2.736E-4,-0.7368
2.74E-4,-0.7368
2.74E-4,-0.7485
2.74E-4,-0.7485
2.741E-4,-0.7485
2.741E-4,-0.7485
2.741E-4,-0.7485
2.742E-4,-0.7485
2.744E-4,-0.7485
2.747E-4,-0.7485
2.75E-4,-0.7485
2.75E-4,-0.7485
2.75E-4,-0.7485
2.751E-4,-0.7485
2.751E-4,-0.7485
2.752E-4,-0.7485
2.755E-4,-0.7485
2.757E-4,-0.7485
2.760E-4,-0.7485
2.760E-4,-0.7485
2.760E-4,-0.7485
2.761E-4,-0.7485
2.762E-4,-0.7485
2.763E-4,-0.7485
2.766E-4,-0.7485
2.77E-4,-0.7485
2.77E-4,-0.7485
2.77E-4,-0.7485
2.771E-4,-0.7485
2.771E-4,-0.7485
2.772E-4,-0.7485
2.773E-4,-0.7485
2.777E-4,-0.7485
2.780E-4,-0.7484
2.780E-4,-0.7367
2.780E-4,-0.7367
2.781E-4,-0.7367
2.781E-4,-0.7367
2.781E-4,-0.7367
2.782E-4,-0.7367
2.784E-4,-0.7367
2.787E-4,-0.7367
2.79E-4,-0.7367
2.79E-4,-0.7367
2.79E-4,-0.7367
2.791E-4,-0.7367
2.791E-4,-0.7367
2.792E-4,-0.7367
2.793E-4,-0.7367
2.795E-4,-0.7366
2.798E-4,-0.7366
2.800E-4,-0.7366
2.800E-4,-0.7133
2.800E-4,-0.7133
2.801E-4,-0.7133
2.801E-4,-0.7133
2.801E-4,-0.7133
2.802E-4,-0.7133
2.803E-4,-0.7133
2.807E-4,-0.7133
2.81E-4,-0.7133
2.81E-4,-0.7133
2.81E-4,-0.7133
2.811E-4,-0.7133
2.811E-4,-0.7133
2.811E-4,-0.7133
2.812E-4,-0.7133
2.814E-4,-0.7132
2.817E-4,-0.7131
2.82E-4,-0.7130
2.82E-4,-0.6786
2.82E-4,-0.6786
2.82E-4,-0.6786
2.821E-4,-0.6786
2.821E-4,-0.6786
2.821E-4,-0.6786
2.822E-4,-0.6786
2.825E-4,-0.6786
2.827E-4,-0.6786
2.83E-4,-0.6786
2.83E-4,-0.6786
2.83E-4,-0.6786
2.831E-4,-0.6786
2.831E-4,-0.6786
2.831E-4,-0.6786
2.832E-4,-0.6786
2.834E-4,-0.6785
2.837E-4,-0.6784
2.84E-4,-0.6783
2.84E-4,-0.6332
2.84E-4,-0.6332
2.84E-4,-0.6332
2.84E-4,-0.6332
2.841E-4,-0.6332
2.841E-4,-0.6332
2.842E-4,-0.6332
2.844E-4,-0.6332
2.847E-4,-0.6332
2.85E-4,-0.6332
2.85E-4,-0.6332
2.85E-4,-0.6332
2.851E-4,-0.6332
2.851E-4,-0.6332
2.851E-4,-0.6332
2.852E-4,-0.6332
2.853E-4,-0.6332
2.856E-4,-0.6331
2.86E-4,-0.6328
2.86E-4,-0.5779
2.86E-4,-0.5779
2.86E-4,-0.5779
2.86E-4,-0.5779
2.861E-4,-0.5779
2.861E-4,-0.5779
2.862E-4,-0.5779
2.864E-4,-0.5779
2.867E-4,-0.5779
2.87E-4,-0.5779
2.87E-4,-0.5779
2.87E-4,-0.5779
2.87E-4,-0.5779
2.871E-4,-0.5779
2.871E-4,-0.5779
2.872E-4,-0.5778
2.873E-4,-0.5778
2.875E-4,-0.5777
2.878E-4,-0.5776
2.88E-4,-0.5774
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.88E-4,-0.5134
2.881E-4,-0.5134
2.881E-4,-0.5134
2.881E-4,-0.5134
2.882E-4,-0.5134
2.884E-4,-0.5134
2.887E-4,-0.5134
2.89E-4,-0.5134
2.89E-4,-0.5134
2.89E-4,-0.5134
2.89E-4,-0.5134
2.891E-4,-0.5134
2.891E-4,-0.5134
2.891E-4,-0.5134
2.893E-4,-0.5133
2.895E-4,-0.5132
2.897E-4,-0.5131
2.9E-4,-0.5129
2.9E-4,-0.4408
2.9E-4,-0.4408
2.9E-4,-0.4408
2.9E-4,-0.4408
2.901E-4,-0.4408
2.901E-4,-0.4408
2.902E-4,-0.4408
2.903E-4,-0.4408
2.906E-4,-0.4408
2.91E-4,-0.4408
2.91E-4,-0.4408
2.91E-4,-0.4408
2.91E-4,-0.4408
2.911E-4,-0.4408
2.911E-4,-0.4408
2.911E-4,-0.4408
2.912E-4,-0.4407
2.915E-4,-0.4406
2.917E-4,-0.4405
2.92E-4,-0.4403
2.92E-4,-0.3613
2.92E-4,-0.3613
2.92E-4,-0.3613
2.92E-4,-0.3613
2.921E-4,-0.3613
2.921E-4,-0.3613
2.922E-4,-0.3613
2.923E-4,-0.3613
2.926E-4,-0.3613
2.93E-4,-0.3613
2.93E-4,-0.3613
2.93E-4,-0.3613
2.93E-4,-0.3613
2.931E-4,-0.3613
2.931E-4,-0.3613
2.931E-4,-0.3613
2.932E-4,-0.3612
2.934E-4,-0.3611
2.937E-4,-0.3609
2.94E-4,-0.3607
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.94E-4,-0.2761
2.941E-4,-0.2761
2.941E-4,-0.2761
2.942E-4,-0.2761
2.943E-4,-0.2761
2.946E-4,-0.2761
2.95E-4,-0.2761
2.95E-4,-0.2761
2.95E-4,-0.2761
2.95E-4,-0.2761
2.951E-4,-0.2761
2.951E-4,-0.2761
2.951E-4,-0.2760
2.952E-4,-0.2760
2.954E-4,-0.2759
2.957E-4,-0.2757
2.96E-4,-0.2754
2.96E-4,-0.1865
2.96E-4,-0.1865
2.96E-4,-0.1865
2.96E-4,-0.1865
2.961E-4,-0.1865
2.961E-4,-0.1865
2.962E-4,-0.1865
2.963E-4,-0.1865
2.966E-4,-0.1865
2.97E-4,-0.1865
2.97E-4,-0.1865
2.97E-4,-0.1865
2.97E-4,-0.1865
2.971E-4,-0.1865
2.971E-4,-0.1865
2.971E-4,-0.1865
2.972E-4,-0.1864
2.974E-4,-0.1863
2.977E-4,-0.1861
2.98E-4,-0.1858
2.98E-4,-0.09401
2.98E-4,-0.09401
2.98E-4,-0.09401
2.98E-4,-0.09401
2.981E-4,-0.09401
2.981E-4,-0.09401
2.982E-4,-0.09401
2.983E-4,-0.09401
2.986E-4,-0.09401
2.99E-4,-0.09401
2.99E-4,-0.09400
2.99E-4,-0.09400
2.99E-4,-0.09399
2.991E-4,-0.09399
2.991E-4,-0.09397
2.991E-4,-0.09395
2.992E-4,-0.09390
2.994E-4,-0.09378
2.997E-4,-0.09356
3.0E-4,-0.09331
3.0E-4,-8.813E-6
3.0E-4,-8.812E-6
3.0E-4,-8.812E-6
3.0E-4,-8.812E-6
3.001E-4,-8.812E-6
3.001E-4,-8.812E-6
3.002E-4,-8.812E-6
3.003E-4,-8.812E-6
3.006E-4,-8.812E-6
3.010E-4,-8.811E-6
3.010E-4,-4.055E-6
3.010E-4,1.029E-6
3.010E-4,5.904E-6
3.010E-4,7.607E-6
3.010E-4,9.215E-6
3.011E-4,1.083E-5
3.011E-4,1.203E-5
3.011E-4,1.341E-5
3.011E-4,1.477E-5
3.011E-4,1.749E-5
3.011E-4,2.298E-5
3.011E-4,3.412E-5
3.011E-4,5.707E-5
3.012E-4,1.056E-4
3.014E-4,2.133E-4
3.018E-4,4.709E-4
3.02E-4,6.891E-4
3.02E-4,0.09400
3.02E-4,0.09400
3.02E-4,0.09400
3.02E-4,0.09400
3.021E-4,0.09400
3.021E-4,0.09400
3.022E-4,0.09400
3.023E-4,0.09400
3.026E-4,0.09400
3.030E-4,0.09400
3.030E-4,0.09400
3.030E-4,0.09400
3.030E-4,0.09401
3.031E-4,0.09402
3.031E-4,0.09403
3.031E-4,0.09405
3.032E-4,0.09411
3.034E-4,0.09422
3.037E-4,0.09444
3.04E-4,0.09468
3.04E-4,0.1865
3.04E-4,0.1865
3.04E-4,0.1865
3.04E-4,0.1865
3.041E-4,0.1865
3.041E-4,0.1865
3.042E-4,0.1865
3.043E-4,0.1865
3.046E-4,0.1865
3.050E-4,0.1865
3.050E-4,0.1865
3.050E-4,0.1865
3.050E-4,0.1865
3.051E-4,0.1865
3.051E-4,0.1865
3.051E-4,0.1866
3.052E-4,0.1866
3.054E-4,0.1867
3.057E-4,0.1869
3.06E-4,0.1872
3.06E-4,0.2761
3.06E-4,0.2761
3.06E-4,0.2761
3.06E-4,0.2761
3.061E-4,0.2761
3.061E-4,0.2761
3.062E-4,0.2761
3.063E-4,0.2761
3.066E-4,0.2761
3.070E-4,0.2761
3.070E-4,0.2761
3.070E-4,0.2761
3.070E-4,0.2761
3.071E-4,0.2761
3.071E-4,0.2761
3.071E-4,0.2761
3.072E-4,0.2762
3.074E-4,0.2763
3.077E-4,0.2765
3.08E-4,0.2767
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.08E-4,0.3613
3.081E-4,0.3613
3.081E-4,0.3613
3.082E-4,0.3613
3.083E-4,0.3613
3.086E-4,0.3613
3.09E-4,0.3613
3.09E-4,0.3613
3.09E-4,0.3613
3.09E-4,0.3613
3.091E-4,0.3613
3.091E-4,0.3613
3.091E-4,0.3614
3.092E-4,0.3614
3.094E-4,0.3615
3.097E-4,0.3617
3.1E-4,0.3619
3.1E-4,0.4408
3.1E-4,0.4408
3.1E-4,0.4408
3.1E-4,0.4408
3.101E-4,0.4408
3.101E-4,0.4408
3.102E-4,0.4408
3.103E-4,0.4408
3.106E-4,0.4408
3.11E-4,0.4408
3.11E-4,0.4408
3.11E-4,0.4408
3.11E-4,0.4408
3.111E-4,0.4409
3.111E-4,0.4409
3.111E-4,0.4409
3.113E-4,0.4409
3.115E-4,0.4410
3.117E-4,0.4412
3.12E-4,0.4414
3.12E-4,0.5134
3.12E-4,0.5134
3.12E-4,0.5134
3.12E-4,0.5134
3.121E-4,0.5134
3.121E-4,0.5134
3.122E-4,0.5134
3.123E-4,0.5134
3.126E-4,0.5134
3.13E-4,0.5134
3.13E-4,0.5134
3.13E-4,0.5134
3.13E-4,0.5134
3.131E-4,0.5134
3.131E-4,0.5134
3.131E-4,0.5135
3.133E-4,0.5135
3.135E-4,0.5136
3.137E-4,0.5137
3.14E-4,0.5139
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.14E-4,0.5779
3.141E-4,0.5779
3.141E-4,0.5779
3.141E-4,0.5779
3.142E-4,0.5779
3.144E-4,0.5779
3.147E-4,0.5779
3.15E-4,0.5779
3.15E-4,0.5779
3.15E-4,0.5779
3.15E-4,0.5779
3.151E-4,0.5779
3.151E-4,0.5779
3.152E-4,0.5779
3.153E-4,0.5780
3.155E-4,0.5781
3.16E-4,0.5783
3.16E-4,0.6332
3.16E-4,0.6332
3.16E-4,0.6332
3.16E-4,0.6332
3.161E-4,0.6332
3.161E-4,0.6332
3.162E-4,0.6332
3.164E-4,0.6332
3.167E-4,0.6332
3.17E-4,0.6332
3.17E-4,0.6332
3.17E-4,0.6333
3.171E-4,0.6333
3.171E-4,0.6333
3.171E-4,0.6333
3.172E-4,0.6333
3.174E-4,0.6333
3.177E-4,0.6335
3.18E-4,0.6336
3.18E-4,0.6786
3.18E-4,0.6786
3.18E-4,0.6786
3.18E-4,0.6786
3.181E-4,0.6786
3.181E-4,0.6786
3.182E-4,0.6786
3.184E-4,0.6786
3.187E-4,0.6786
3.19E-4,0.6786
3.19E-4,0.6786
3.19E-4,0.6786
3.191E-4,0.6786
3.191E-4,0.6786
3.191E-4,0.6786
3.192E-4,0.6787
3.194E-4,0.6787
3.197E-4,0.6788
3.2E-4,0.6789
3.2E-4,0.7133
3.2E-4,0.7133
3.2E-4,0.7133
3.201E-4,0.7133
3.201E-4,0.7133
3.201E-4,0.7133
3.202E-4,0.7133
3.205E-4,0.7133
3.207E-4,0.7133
3.21E-4,0.7133
3.21E-4,0.7133
3.21E-4,0.7133
3.211E-4,0.7133
3.211E-4,0.7133
3.211E-4,0.7133
3.212E-4,0.7133
3.214E-4,0.7134
3.217E-4,0.7134
3.22E-4,0.7135
3.22E-4,0.7367
3.22E-4,0.7367
3.221E-4,0.7367
3.221E-4,0.7367
3.221E-4,0.7367
3.222E-4,0.7367
3.223E-4,0.7367
3.227E-4,0.7367
3.23E-4,0.7367
3.23E-4,0.7367
3.23E-4,0.7367
3.231E-4,0.7367
3.231E-4,0.7367
3.232E-4,0.7367
3.233E-4,0.7367
3.236E-4,0.7368
3.24E-4,0.7368
3.24E-4,0.7485
3.24E-4,0.7485
3.241E-4,0.7485
3.241E-4,0.7485
3.241E-4,0.7485
3.242E-4,0.7485
3.244E-4,0.7485
